label_id	Predicted Archetype_archetype_CFOR_classifications
1	1
2	2
3	2
4	1
5	2
6	1
7	2
8	1
9	1
10	1
11	2
12	2
13	1
14	1
15	1
16	2
17	1
18	2
19	1
20	1
21	1
22	2
23	2
24	2
25	1
26	2
27	1
28	3
29	2
30	1
31	1
32	1
33	1
34	2
35	1
36	1
37	1
38	1
39	2
40	2
41	4
42	1
43	1
44	2
45	1
46	1
47	1
48	4
49	1
50	2
51	3
52	2
53	3
54	2
55	2
56	2
57	2
58	1
59	2
60	2
61	2
62	2
63	4
