label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	2
11	2
12	1
13	1
14	1
15	2
16	1
17	1
18	2
19	1
20	1
21	1
22	1
23	1
24	1
25	2
26	1
27	1
28	2
29	1
30	1
31	1
32	1
33	3
34	2
35	2
36	1
37	2
38	4
39	4
40	2
41	2
42	2
43	1
44	1
45	2
46	1
47	1
48	1
49	1
50	2
51	2
52	2
53	1
54	2
55	4
56	1
57	2
58	2
59	1
60	1
61	1
62	2
63	4
64	2
65	1
66	2
67	2
68	2
69	2
70	2
71	2
72	2
73	2
74	2
75	2
76	1
77	2
78	1
79	1
80	2
81	2
82	1
83	4
84	2
85	2
86	4
87	1
88	2
89	1
90	2
91	2
92	2
93	2
94	2
95	2
96	2
97	2
98	2
99	2
100	4
101	2
102	2
103	2
104	2
105	2
106	2
107	2
108	2
109	2
110	2
111	2
112	4
113	2
114	2
115	2
116	2
117	2
118	2
119	2
120	2
121	2
122	2
123	3
124	2
125	1
126	2
127	2
128	1
129	2
130	4
131	4
132	4
133	2
134	2
135	2
136	3
